,name,rating,id,sentiment,director,scriptwriter,starring,genre,date,total_people,running_time
1693,最萌身高差,3.8,26696875,0.8085550116478915,['马侃'],"['吕不二', '马小慧']","['高以翔', '王水林', '秦晓飞', '王棠云', '李元元']",喜剧,2016-11-25(中国大陆),7249,91
1694,海洋奇缘,7.6,25793398,1.0,"['罗恩·克莱蒙兹', '约翰·马斯克', '唐·霍尔', '克里斯·威廉姆斯']","['杰拉德·布什', '罗恩·克莱蒙兹', '约翰·马斯克', '克里斯·威廉姆斯', '唐·霍尔', '帕米拉·里本', '亚伦·坎德尔', '乔丹·坎德尔']","['奥丽伊·卡瓦洛', '道恩·强森', '瑞切尔·豪斯', '特穆拉·莫里森', '杰梅奈·克莱门特']",动画,2016-11-25(中国大陆),262335,107
1695,极速之巅,5.1,25708452,0.9999982735041845,['伊兰·克里维'],"['伊兰·克里维', 'F·斯科特·弗雷泽']","['尼古拉斯·霍尔特', '菲丽希缇·琼斯', '安东尼·霍普金斯', '本·金斯利', '马尔万·肯扎里']",动作,2016-12-02(中国大陆),262335,99
1696,超级快递,4.5,26651353,1.0,['宋啸'],['王郢'],"['陈赫', '宋智孝', '大卫·贝利', '肖央', '李媛']",喜剧,2016-12-02(中国大陆),51474,90
1697,食人岛,2.4,26840300,0.06468377533791403,['李凯'],['孙波'],"['娄淇', '杨凯迪', '谢波', '吴荻', '杨迪']",恐怖,2016-12-02(中国大陆),51474,94
1698,老腔,5.3,26337155,0.999999999999921,['高峰'],['孟冰'],"['李彧', '李梦', '任山', '尚铁龙', '贾晓琳']",剧情,2016-12-02(中国大陆),5951,92
1699,佩小姐的奇幻城堡,7.2,7051830,0.9999999999999996,['蒂姆·波顿'],"['简·古德曼', '兰森·里格斯']","['阿萨·巴特菲尔德', '伊娃·格林', '塞缪尔·杰克逊', '朱迪·丹奇', '艾拉·珀内尔']",剧情,2016-12-02(中国大陆),5951,127
1700,你的名字。,8.5,26683290,1.0,['新海诚'],['新海诚'],"['神木隆之介', '上白石萌音', '长泽雅美', '市原悦子', '成田凌']",剧情,2016-12-02(中国大陆),11051,106
1701,试睡员48小时,2.5,26911536,0.0036454348445521534,['郭奎永'],"['黄吉', '胡雅娟']","['李天烨', '婉儿', '程爽']",喜剧,2016-12-06(中国大陆),11051,86
1702,血战钢锯岭,8.7,26325320,1.0,['梅尔·吉布森'],"['安德鲁·奈特', '罗伯特·申坎']","['安德鲁·加菲尔德', '萨姆·沃辛顿', '文斯·沃恩', '雨果·维文', '卢克·布雷西']",剧情,2016-12-08(中国大陆),2193,139
1703,呆呆计划,3.3,26910800,0.8148349436630562,['森岛'],"['森岛', '李洪']","['陈小春', '邓家佳', '汪东城', '李凡秀', '吴启华']",剧情,2016-12-09(中国大陆),2193,88
1704,塔洛,7.7,26586806,1.0,['万玛才旦'],['万玛才旦'],"['西德尼玛', '杨秀措']",剧情,2016-12-09(中国大陆),1399,123
1705,28岁未成年,5.7,26658568,1.0,['张末'],"['张末', '张弘毅', '张影', '翟嘟', '田金']","['倪妮', '霍建华', '马苏', '王大陆', '潘斌龙']",喜剧,2016-12-09(中国大陆),1399,109
1706,凄灵室,3.8,26667083,0.23187562909747195,['刘殊巧'],"['刘殊巧', '杨宏伟']","['苏小明', '张一山', '付枚', '孙岩']",剧情,2016-12-09(中国大陆),35442,94
1707,爱上试睡师,3.2,26904021,1.0,['罗登'],['李彦如'],"['丹尼斯·吴', '唐婧', '肖旭', '刘栋']",喜剧,2016-12-09(中国大陆),35442,94
1708,萨利机长,8.3,26416603,1.0,['克林特·伊斯特伍德'],"['托德·考马尔尼基', '切斯利·舒伦伯格', '杰弗里·札斯洛']","['汤姆·汉克斯', '艾伦·艾克哈特', '劳拉·琳妮', '杰瑞·费拉拉', '安娜·冈']",剧情,2016-12-09(中国大陆),15453,96
1709,反黑行动组,5.3,26335572,0.9999999999962552,['本杰明·罗切尔'],['约翰·霍奇'],"['让·雷诺', '卡特琳娜·莫里诺', '奥尔本·勒努瓦', '奥马尔·迪奥', '施特菲·塞尔马']",动作,2016-12-09(中国大陆),15453,92
1710,先锋之那时青春,3.5,26831272,1.0,['王涛涛'],"['杨洋', '葛震松']","['马雪阳', '刘洲成', '张远', '肖旭', '郭柯彤']",剧情,2016-12-12(中国大陆),22092,90
1712,长城,4.9,6982558,0.9999999999997817,['张艺谋'],"['马克斯·布鲁克斯', '爱德华·兹威克', '马歇尔·赫斯科维兹', '托尼·吉尔罗伊', '托马斯·图尔']","['马特·达蒙', '景甜', '佩德罗·帕斯卡', '刘德华', '威廉·达福']",动作,2016-12-16(中国大陆),80117,104
1713,罗曼蒂克消亡史,7.7,24751763,1.0,['程耳'],['程耳'],"['葛优', '章子怡', '浅野忠信', '杜淳', '钟欣潼']",剧情,2016-12-16(中国大陆),80117,125
1714,少年,5.8,26754643,0.9999999999999987,['杨树鹏'],['卢文莹'],"['欧豪', '张译', '余男', '郭晓东', '刘天佐']",悬疑,2016-12-16(中国大陆),1086,111
1715,五女闹京城,2.9,26866836,0.9619873040794436,['陈剑飞'],"['陈剑飞', '罗敏', '武姝彤']","['李思睿', '刘思彤', '王子', '思漩', '朱淇']",喜剧,2016-12-16(中国大陆),1086,82
1716,生门,8.6,26836588,1.0,['陈为军'],['陈为军'],"['李家福', '夏锦菊', '陈小凤', '曾宪春']",纪录片,2016-12-16(中国大陆),38905,105
1718,功夫四侠,2.4,26831514,0.0017805848994386642,"['刘邦邦', '孙友树']","['李金保', '刘邦邦', '俞君茹']","['徐康', '朱蓉蓉']",喜剧,2016-12-17(中国大陆),164187,90
1719,摆渡人,4.0,25911694,0.9999999841614395,['张嘉佳'],"['张嘉佳', '王家卫']","['梁朝伟', '金城武', '陈奕迅', '杨颖', '张榕容']",喜剧,2016-12-23(中国大陆),164187,128
1720,铁道飞虎,5.2,26389069,0.9552356240846107,['丁晟'],"['丁晟', '何可可']","['成龙', '黄子韬', '王凯', '王大陆', '徐帆']",喜剧,2016-12-23(中国大陆),1772,124
1721,掠夺者,7.5,1298976,0.9999999999999487,['约翰·麦克蒂尔南'],"['Jim Thomas', 'John Thomas']","['阿诺·施瓦辛格', '卡尔·韦瑟斯', '艾尔皮迪娅·卡里洛', '比尔·杜克', '杰西·温图拉']",动作,1987-06-12,1772,107
1722,有迹可循,3.1,26869265,0.9999999999999907,['石英杰'],"['张春双', '石英杰', '颜玮良']","['张雅玫', '董博睿', '颜玮良', '王程', '崔靖']",爱情,2016-12-23(中国大陆),148,89
1723,失心者,3.3,26711052,0.998729794505411,['陈蔚尔'],"['陈蔚尔', '丘奕伦']","['菅纫姿', '连凯', '许绍雄', '夏文汐', '汤怡']",惊悚,2016-12-23(中国大陆),148,98
1724,绝对控制,5.2,26608448,0.9113247684341631,['约翰·摩尔'],"['丹尼尔·凯', '小威廉·威谢尔']","['皮尔斯·布鲁斯南', '詹姆斯·弗兰切威勒', '安娜·弗莱尔', '斯戴芬妮·斯考特', '迈克尔·恩奎斯特']",剧情,2016-12-24(中国大陆),89853,95
1726,冒牌卧底,3.9,26743534,0.9998689698609832,['唐旭'],['唐旭'],"['潘粤明', '高圣远', '常远', '吴樾', '谭凯']",喜剧,2016-12-29(中国大陆),32967,90
1727,爸爸的3次婚礼,3.0,25884877,0.9998378443866982,['马楚成'],['杨洋'],"['董洁', '张亮', '孙茜', '隋凯', '张悦轩']",喜剧,2016-12-30(中国大陆),32967,97
1728,你好，疯子！,6.8,26696879,1.0,['饶晓志'],"['饶晓志', '雷志龙']","['万茜', '周一围', '王自健', '金士杰', '李虹辰']",剧情,2016-12-30(中国大陆),5514,107
1729,那年夏天你去了哪里,4.7,26876595,0.9999999999992915,['周隼'],['周隼'],"['宋佳', '林家栋', '颜卓灵', '胡歌']",悬疑,2016-12-30(中国大陆),5514,89
1730,情圣,6.1,26879060,1.0,"['宋晓飞', '董旭']","['李潇', '于淼']","['肖央', '闫妮', '小沈阳', '乔杉', '艾伦']",喜剧,2016-12-30(中国大陆),26896,116
1731,北极大冒险,6.6,24752662,0.9999999999999982,"['罗杰·斯波蒂斯伍德', '白兰度·奎利西']","['巴特·加维根', '休·赫德森']","['达科塔·高尤', '高兰·维斯耶克', '布丽姬·穆娜', '杜安·莫瑞', '彼得·麦克内尔']",剧情,2016-12-30(中国大陆),26896,92
1732,人鱼校花,2.8,26757794,0.9999994731106187,"['叶茗', '林云翔']",['管晓杰'],"['文卓', '邹杨', '曹曦月', '田晓天', '海铃']",喜剧,2016-12-31(中国大陆),72372,97
1733,冰雪女皇之冬日魔咒,4.8,26108086,0.6645944323387232,['阿列克谢·特斯蒂斯林'],"['弗拉迪米尔·尼古拉耶夫', '罗曼·尼波米亚西', '阿列克谢·斯梅斯洛夫', '阿列克谢·特斯蒂斯林']","['伊莎贝拉·弗尔曼', '沙尔托·科普雷', '肖恩·宾', '贝拉·索恩']",动画,2016-12-31(中国大陆),72372,85
1734,单身日记：好孕来袭,7.4,3868141,0.9999999999999987,['莎伦·马奎尔'],"['海伦·费尔丁', '丹·马泽', '艾玛·汤普森']","['蕾妮·齐薇格', '科林·费尔斯', '帕特里克·德姆西', '吉姆·布劳德本特', '艾玛·汤普森']",喜剧,2017-01-01(中国大陆),4037,122
1735,星球大战外传：侠盗一号,7.3,25894431,1.0,['加里斯·爱德华斯'],"['克里斯·韦兹', '托尼·吉尔罗伊', '约翰·诺尔', '加里·维塔', '乔治·卢卡斯']","['菲丽希缇·琼斯', '迭戈·卢纳', '甄子丹', '本·门德尔森', '麦斯·米科尔森']",动作,2017-01-06(中国大陆),4037,134
1736,一万公里的约定,4.6,26388555,0.9999999999999887,['洪昇扬'],"['洪昇扬', '陈嘉蔚']","['赖雅妍', '黄远', '程予希', '王大陆', '周杰伦']",剧情,2017-01-06(中国大陆),4734,103
1737,一路逆风,4.6,26416774,0.9999999999999096,['尼克·维克汉姆'],"['邓紫棋', '韩寒', '徐小凤', '曹格', '汪峰', '洪涛', '韩磊', '武卿', '林俊杰', 'Lupo Groining', '张丹', '吴国培', '朱明锐', '李蕊 ', '李蕴', '何超莲']",[],纪录片,2017-01-06(中国大陆),4734,90
1738,浪漫搭档,2.2,26938345,0.9999999999093827,['刘夏同'],['刘夏同'],"['陈国坤', '徐冬梅', '刘承俊', '侯桐江', '王海祥']",喜剧,2017-01-06(中国大陆),9738,93
1739,玩命直播,6.6,26313740,0.9999356013674431,"['亨利·朱斯特', '阿里尔·舒曼']","['琼·瑞安', '杰西卡·沙泽尔']","['艾玛·罗伯茨', '戴夫·弗兰科', '艾米丽·梅德', '迈尔斯·赫尔泽', '朱丽叶特·刘易斯']",动作,2017-01-06(中国大陆),9738,96
1740,猪猪侠之英雄猪少年,4.8,26912427,0.9999999947145277,"['陆锦明', '钟彧']","['王晓莉', '陈业峰']","['易烊千玺', '陈轶', '张子琨', '戎妍', '庄承松']",喜剧,2017-01-07(中国大陆),937,91
1741,少年巴比伦,6.8,25876760,1.0,['相国强'],"['陈建忠', '路内']","['董子健', '李梦', '尚铁龙', '李大光', '唐小然']",剧情,2017-01-13(中国大陆),937,96
1742,魔弦传说,7.4,26287884,0.99999999999999,['特拉维斯·奈特'],"['马克·海姆斯', '克里斯·巴特勒']","['查理兹·塞隆', '马修·麦康纳', '拉尔夫·费因斯', '阿特·帕金森', '鲁妮·玛拉']",动画,2017-01-13(中国大陆),799,102
1743,我的诗篇,7.6,26293468,1.0,"['吴飞跃', '秦晓宇']","['陈年喜', '邬霞', '乌鸟鸟', '老井', '吉克阿优', '许立志']",[],纪录片,2017-01-13(中国大陆),799,104
1744,大卫贝肯之倒霉特工熊,4.4,26921827,0.9999999999609872,['李清舫'],"['李清舫', '梁爽']","['汤水雨', '徐佳琦', '杨默', '张遥函', '刘琮']",喜剧,2017-01-13(中国大陆),181296,90
1745,太空旅客,6.9,3434070,0.9999999999999987,['莫滕·泰杜姆'],['乔·斯派茨'],"['詹妮弗·劳伦斯', '克里斯·帕拉特', '麦克·辛', '劳伦斯·菲什伯恩', '安迪·加西亚']",科幻,2017-01-13(中国大陆),181296,116
1746,天空之眼,7.8,10484117,0.9999999581684886,['加文·胡德'],['盖伊·希伯特'],"['海伦·米伦', '亚伦·保尔', '艾伦·瑞克曼', '巴克德·阿巴蒂', '杰瑞米·诺森']",剧情,2017-01-13(中国大陆),236275,102
1747,心惊胆战,4.1,26617291,0.9999999876214426,['陈鹏振'],['翁秀兰'],"['惠英红', '黄德斌', '余秋瑶', '陈颖欣', '余秋瑶']",惊悚,2017-01-20(中国大陆),236275,90
1748,降临,7.7,21324900,1.0,['丹尼斯·维伦纽瓦'],"['埃里克·海瑟尔', '姜峯楠']","['艾米·亚当斯', '杰瑞米·雷纳', '福里斯特·惠特克', '迈克尔·斯图巴', '马志']",剧情,2017-01-20(中国大陆),1900,116
1749,老师也疯狂,3.8,26628239,0.9999999999997871,['赵宏丽'],['李永媛'],"['韩立', '贡米', '方青卓', '苑琼丹', '黄一山']",喜剧,2017-01-24(中国大陆),1900,85
1750,健忘村,6.7,26717795,0.9999999999999807,['陈玉勋'],"['陈玉勋', '张耀升']","['舒淇', '王千源', '张孝全', '曾志伟', '杨祐宁']",剧情,2017-01-28(中国大陆),461780,116
1751,西游伏妖篇,5.6,25801066,0.9999999999770659,['徐克'],"['周星驰', '李思臻', '徐克']","['吴亦凡', '林更新', '姚晨', '林允', '包贝尔']",喜剧,2017-01-28(中国大陆),461780,108
1752,大闹天竺,3.8,26389696,0.9999768981210947,['王宝强'],"['束焕', '丁丁']","['王宝强', '白客', '岳云鹏', '柳岩', '黄渤']",喜剧,2017-01-28(中国大陆),16315,100
1753,功夫瑜伽,5.0,26182910,0.9999999984018937,['唐季礼'],['唐季礼'],"['成龙', '李治廷', '张艺兴', '索努·苏德', '母其弥雅']",喜剧,2017-01-28(中国大陆),16315,108
1754,乘风破浪,6.8,26862259,1.0,['韩寒'],['韩寒'],"['邓超', '彭于晏', '赵丽颖', '董子健', '金士杰']",剧情,2017-01-28(中国大陆),1913,102
1755,熊出没·奇幻空间,6.4,26831711,0.9999999999240208,"['林永长', '林汇达', '丁亮']","['崔铁志', '万秦', '徐芸']","['尚雯婕', '鲍春来', '孙建宏', '曾舜晞']",动画,2017-01-28(中国大陆),1913,90
1756,了不起的菲丽西,6.5,26382767,1.0,"['艾瑞克·莎莫', '艾瑞克·韦林']","['卡罗尔·诺布尔', '艾瑞克·莎莫', '劳伦特·泽图恩']","['艾丽·范宁', '戴恩·德哈恩', '卡莉·蕾·杰普森', '麦迪·齐格勒', '特伦斯·斯卡梅尔']",喜剧,2017-02-01(中国大陆),541,89
1757,东北往事之破马张飞,3.6,26691509,0.9895114274760601,['郭大雷'],"['郭大雷', '熊嘉南', '郭渊敏', '吴中全', '刘宇']","['贾乃亮', '马丽', '王迅', '梁超', '于洋']",喜剧,2017-02-03(中国大陆),541,99
1758,萤火奇兵,5.0,26766397,0.8675697912670584,['邓伟锋'],['邓伟锋'],"['山新', '姚雷', '郭盛', '李姗姗', '张圣']",喜剧,2017-02-05(中国大陆),68736,85
1759,极限特工：终极回归,5.6,3230115,0.9999999999995262,['D·J·卡卢索'],"['F·斯科特·弗雷泽', '里奇·威尔克斯']","['范·迪塞尔', '甄子丹', '迪皮卡·帕度柯妮', '吴亦凡', '鲁比·罗丝']",动作,2017-02-10(中国大陆),68736,107
1760,决战食神,4.7,26711487,0.9999652965681194,['叶伟民'],"['李晶凌', '刘毅', '文隽']","['葛优', '谢霆锋', '唐嫣', '郑容和', '白冰']",剧情,2017-02-10(中国大陆),115877,98
1761,遊戏规则,4.3,26745334,1.0,['高希希'],['高希希'],"['何润东', '黄子韬', '古力娜扎', '王学圻', '秋瓷炫']",剧情,2017-02-10(中国大陆),115877,126
1762,爱乐之城,8.3,25934014,1.0,['达米恩·查泽雷'],['达米恩·查泽雷'],"['瑞恩·高斯林', '艾玛·斯通', '约翰·传奇', '罗丝玛丽·德薇特', '芬·维特洛克']",剧情,2017-02-14(中国大陆),3785,128
1763,合约男女,4.4,26425081,1.0,['刘国楠'],"['田晓威', '朱珠']","['郑秀文', '张孝全', '林雪', '冯文娟', '弦子']",喜剧,2017-02-14(中国大陆),3785,96
1764,疯岳撬佳人,3.3,26815856,0.00138495438634334,['钟少雄'],"['查文白', '虞俏', '邱怀阳', '桂东鸣', '张依辉']","['岳云鹏', '袁姗姗', '孙坚', '马元', '石小满']",喜剧,2017-02-14(中国大陆),82946,94
1765,欢乐好声音,8.2,26354572,1.0,"['加斯·詹宁斯', '克里斯托夫·卢尔德莱']",['加斯·詹宁斯'],"['马修·麦康纳', '瑞茜·威瑟斯彭', '塞思·麦克法兰', '斯嘉丽·约翰逊', '约翰·C·赖利']",喜剧,2017-02-17(中国大陆),82946,108
1766,上海王,4.8,4078592,0.9561306366208004,['胡雪桦'],"['胡雪桦', '虹影', '庞贝']","['胡军', '余男', '凤小岳', '秦昊', '李梦']",剧情,2017-02-17(中国大陆),514,111
1767,完美有多美,5.4,26668750,1.0,['梁栋'],['梁栋'],"['姜武', '蒋勤勤', '李乃文', '朱旭', '傅颖']",喜剧,2017-02-17(中国大陆),514,92
1768,刺客信条,5.4,11526817,0.9999999804645089,['贾斯汀·库泽尔 '],"['比尔·科拉奇', '亚当·库珀', '迈克尔·莱斯利']","['迈克尔·法斯宾德', '玛丽昂·歌迪亚', '杰瑞米·艾恩斯', '布莱丹·格里森', '夏洛特·兰普林']",动作,2017-02-24(中国大陆),427,116
1769,生化危机：终章,6.6,20471852,0.9999994391413832,['保罗·安德森'],['保罗·安德森'],"['米拉·乔沃维奇', '伊恩·格雷', '艾丽·拉特', '鲁比·罗丝', '李准基']",动作,2017-02-24(中国大陆),427,106
1770,乐高蝙蝠侠大电影,8.0,26145033,0.9999999999999614,['克里斯·麦凯'],"['赛斯·格雷厄姆-史密斯', '克里斯·麦克纳', '埃里克·萨默斯', '贾里德·斯特恩', '约翰·惠廷顿', '鲍勃·凯恩', '比尔·芬格', '杰里·西格尔', '乔·舒斯特']","['威尔·阿奈特', '罗莎里奥·道森', '拉尔夫·费因斯', '迈克尔·塞拉', '扎克·加利凡纳基斯']",喜剧,2017-03-03(中国大陆),8622,105
1771,惊魂绣花鞋,2.3,26883093,0.002843600641567634,['王俊潾'],['上官凌月'],"['何乙轩', '刘汉兆', '辉灿', '周昕妤', '郭亚菲']",惊悚,2017-03-03(中国大陆),8622,89
1772,金刚狼3：殊死一战,8.3,25765735,1.0,['詹姆斯·曼高德'],"['詹姆斯·曼高德', '迈克尔·格林', '斯科特·弗兰克']","['休·杰克曼', '帕特里克·斯图尔特', '达芙妮·基恩', '波伊德·霍布鲁克', '斯戴芬·莫昌特']",剧情,2017-03-03(中国大陆/美国),1280,123
1773,一条狗的使命,7.7,6873143,0.9994515623710322,['拉斯·霍尔斯道姆'],"['W·布鲁斯·卡梅伦', '凯瑟琳·迈克', '奥黛丽·威尔斯', '玛雅·福布斯', '沃利·亚历斯戴尔']","['乔什·加德', '布丽特·罗伯森', '丹尼斯·奎德', '佩吉·利普顿', 'K·J·阿帕']",剧情,2017-03-03(中国大陆),1280,101
1774,碟仙诡谭2,2.9,26331917,1.0804389953933402e-05,['雷宇扬'],"['蒲新月', '塔娜', '郑静轩', '祝明', '马茜蕊']","['张韶涵', '方力申', '惠英红', '孙艺铭', '雷宇扬']",悬疑,2017-03-10(中国大陆),3000,86
